label,content
spam,"ใช้เพลงรอสาย ""ฟรี 7วัน"" กด*789*6# โหลดฟรีทุกเพลง ทุกค่าย ไม่อั้น พรหมลิขิต-ธีรนัยน์&แสตมป์,ก่อนลา-วสันต์17,ตกลงเราเป็นอะไรกัน-sarah salola ที่ https://www.ais.th/callingmelody"
spam,"เชื่อมคะแนนพาร์ตเนอร์ รับความสดชื่นเน้นๆกับ 4 แบรนด์ดัง พร้อมแลกรับส่วนลดจุกๆ อีก 39 แบรนด์ดัง กว่า 12,000 ร้านค้า อร่อยคุ้ม ฟินทุกวันเพิ่มเติม คลิก https://m.ais.co.th/0WH8ywZT8เชื่อมคะแนน คลิก https://m.ais.co.th/oZHExori4"
spam,พิเศษ! ลูกค้าAIS รับเอไอเอสพอยท์ เมื่อซื้อประกันเดินทางและชำระค่าเบี้ยทุกๆ 100บาทได้รับ 10คะแนนรวมรับสูงสุด 750คะแนน เที่ยวใกล้ไกลก็มั่นใจได้ด้วยประกันเดินทาง ตั้งแต่ 8 มิ.ย. 2566 - 31 ธ.ค. 2566 คลิก https://m.ais.co.th/taourlsmspost?ref_code=1-1C946XEP ยกเลิก SMS โทร *137กด4
spam,รับ AIS Points สูงสุด 200 คะแนน เมื่อสมัครและช้อปออนไลน์พิเศษ รับ AIS Points เพิ่ม สูงสุด 500 คะแนน เมื่อจ่ายบิล AIS บนแอป myAIS ครั้งแรก ด้วยบัตรบีเฟิสต์ ดิจิทัล เอไอเอส พอยท์ตั้งแต่ 1 ก.ย. 66 - 31 ธ.ค. 66สมัครบัตรฟรีรายละเอียดเพิ่มเติม คลิก https://m.ais.co.th/DeHBwKBh8?ref_code=1-1C946XEPยกเลิก SMS กด *673#
ham,myAIS รหัส OTP 4670 อย่าบอกใคร ระวังมิจฉาชีพหลอกถาม! AISจะไม่ขอรหัสคุณ
spam,"เอไอเอส พอยท์ มอบความพิเศษฉลองส่งท้ายปี กับดีลใหม่สุดฮอต! กิน เที่ยว ช้อป สุดคุ้ม! และเพิ่มทางเลือกให้คุณใช้คะแนนสะสมจากพาร์ตเนอร์ (บางจาก, Citi Rewards, K Point) แลกรับสิทธิพิเศษต่างๆ ได้บนแอป myAIS ตั้งแต่ 1 ต.ค.66 - 31 ธ.ค.66 เพิ่มเติมคลิก https://m.ais.co.th/E-LeafletQ42023"
spam,"พิเศษ! ลูกค้าAIS/เซเรเนด รับเอไอเอส พอยท์200/300คะแนน เมื่อซื้อประกัน PRU SavingsPlus10/4 ออมเริ่มต้นเพียงปีละ10,000บาท รับเงินคืนรวมตลอดสัญญาสูงสุดถึง455%ของทุนประกัน ตั้งแต่ 8มิ.ย.66-31ธ.ค.66 คลิก https://m.ais.co.th/prusavingsms22?ref_code=1-1C946XEP ยกเลิก sms โทร *137กด4"
spam,เหมาเหมาเน็ตเต็มสปีด1GB พร้อมเน็ตเล่น11เกมฮิตไม่อั้น เร็ว4Mbps นาน24ชม. แค่29บ. กด *777*7305#
ham,สุขสันต์วันเกิดคุณษริกา AIS ขอมอบเน็ต 2GB โทรในเครือข่าย SMS MMS ฟรี ตลอดวันพิเศษของคุณ ดูการ์ดอวยพรที่ https://m.ais.co.th/MG8
ham,AIS eBill บริการแจ้งยอดชำระเดือน ต.ค. รวม 2 เบอร์ ยอด 908.43 บ.กำหนดชำระ 28/11/66 เช็กยอดค้างล่าสุดกด*121*3#ฟรี ขออภัยหากชำระแล้ว/ดูบิลออนไลน์ได้ทันที โดยรหัสเปิดไฟล์คือ วันเดือนปีเกิดผู้จดทะเบียน เช่น 5ก.ค.2528 ระบุ 05072528 (กรณีนิติบุคคลใช้เลขประจำตัวผู้เสียภาษี)/ ดูบิลที่ https://myais.ais.co.th/e/PYaWPDIwFw0Na4VuWDK2cw==
ham,รหัส6161 เพื่อป้องกันมิจฉาชีพอย่าบอกรหัสผู้ใด AISจะไม่สอบถามรหัสจากคุณ
ham,สินค้าของคุณอยู่ระหว่างการจัดส่ง ภายใน 3 วัน
spam,สมัครสมาชิกใหม่วันนี้ รับส่วนลดเติมเกมสูงสุด 15% คลิก! https://m.ais.co.th/gameon_mass
ham,คุณได้ 37 คะแนนจากการชำระบิล คุณมี 59 คะแนน@28/10/23 เช็กที่ http://m.ais.co.th/zGH6WKzUZ
spam,คุณได้รับสิทธิ์ร่วมโครงการ “เอไอเอส พอยท์” พร้อมรับ 10 คะแนนฟรี! สะสมคะแนนจากทุกการใช้งาน 25 บ.=1 คะแนน ดูของรางวัลได้ที่ myais://Live360
ham,myAIS รหัส OTP 0130 อย่าบอกใคร ระวังมิจฉาชีพหลอกถาม! AISจะไม่ขอรหัสคุณ
spam,"โหลดฟรี! เพลงรอสายฮิตติดชาร์ต Until I Found You-Stephen Sanchez, ขอให้โชคเลว-Paper Planes, ใช้เวลา-tinn พิเศษ! สมัครใช้ฟรี 30 วัน คลิก https://m.ais.co.th/ApHdgQnf8"
ham,"บริการแจ้งยอดชำระ 0917956171 ยอด 970.55 บ. จะครบกำหนด 28/10/2023 พิเศษ!เพียงชำระตรงกำหนด รับ AIS Points ใช้แทนเงินสดหรือแลกของรางวัลมากมาย เช็กคะแนน AIS Points และชำระบิล AIS ได้ทันทีที่แอป myAIS  หรือแอปธนาคาร , AIS Shop, ร้านเทเลวิซ,โลตัส ,FamilyMart ขออภัยหากคุณได้ชำระแล้ว"
spam,หมายเลขของคุณได้รับสิทธิ์สมัครแพ็กเกจความบันเทิง PLAY PREMIUM PLUS เพื่อไม่ให้พลาดสิทธิ์ กรุณารับสายจาก 1175 จะมีเจ้าหน้าที่นำเสนอสิทธิพิเศษเฉพาะคุณ
spam,ดูหนังและซีรีส์เรื่องโปรด กับแพ็กเสริม HBO พร้อมเน็ต 10GB (สำหรับแอป HBO GO) เพียงเดือนละ 209บาท สมัครกด *777*9289#
ham,myAIS รหัส OTP 9208 อย่าบอกใคร ระวังมิจฉาชีพหลอกถาม! AISจะไม่ขอรหัสคุณ
ham,myAIS รหัส OTP 5906 อย่าบอกใคร ระวังมิจฉาชีพหลอกถาม! AISจะไม่ขอรหัสคุณ
ham,myAIS รหัส OTP 3808 อย่าบอกใคร ระวังมิจฉาชีพหลอกถาม! AISจะไม่ขอรหัสคุณ
ham,"AIS eBill บริการแจ้งยอดชำระเดือน ก.ย. รวม 2 เบอร์ ยอด 1,343.98 บ.กำหนดชำระ 28/10/66 เช็กยอดค้างล่าสุดกด*121*3#ฟรี ขออภัยหากชำระแล้ว/ดูบิลออนไลน์ได้ทันที โดยรหัสเปิดไฟล์คือ วันเดือนปีเกิดผู้จดทะเบียน เช่น 5ก.ค.2528 ระบุ 05072528 (กรณีนิติบุคคลใช้เลขประจำตัวผู้เสียภาษี)/ ดูบิลที่ https://myais.ais.co.th/e/5bMzd1lRExLFd6pW/8U/CQ=="
